,eventDate,year,month,day,habitat,countryCode,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,hasCoordinate,species,iucnRedListCategory,substrate,latitude,longitude,coorUncert,observationID,region,district,filename,category_id,metaSubstrate,poisonous,elevation,landcover,biogeographicalRegion,filepath,label,is_augmented
57,2021-02-21,2021,2.0,21.0,Thorny scrubland,DK,Lichenochora obscuroides (Linds.) Triebel & Rambold,Fungi,Ascomycota,Sordariomycetes,Phyllachorales,Phyllachoraceae,Lichenochora,obscuroides,True,Lichenochora obscuroides,NE,lichens,56.566269,8.292206,5.0,3052850314,Midtjylland,Lemvig,1-3052850314.JPG,1304,fungi and mycetozoans,0,16.0,9.0,atlantic,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-3052850314.JPG,20,False
58,2019-09-05,2019,9.0,5.0,bog,NO,Lachnum sesleriae (Svrček) Baral,Fungi,Ascomycota,Leotiomycetes,Helotiales,Lachnaceae,Lachnum,sesleriae,True,Lachnum sesleriae,NE,living leaves,59.772646,5.476851,25.0,2413147671,Hordaland,Stord,0-2413147671.JPG,1181,plant material,0,609.0,10.0,atlantic,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2413147671.JPG,12,False
59,2015-10-02,2015,10.0,2.0,coniferous woodland/plantation,DK,Psathyrella pertinax (Fr.) Örstadius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,pertinax,True,Psathyrella pertinax,NE,dead wood (including bark),56.4992,10.7488,5.0,4847336315,Midtjylland,Norddjurs,0-4847336315.JPG,1822,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-4847336315.JPG,0,False
60,2021-12-19,2021,12.0,19.0,Deciduous woodland,DK,"Fuligo luteonitens L.G.Krieglst. & Nowotny, 1995",Protozoa,Mycetozoa,Myxomycetes,Physarales,Physaraceae,Fuligo,luteonitens,True,Fuligo luteonitens,NE,dead wood (including bark),54.764172,11.556522,15.0,3441337303,Sjælland,Guldborgsund,3-3441337303.JPG,877,wood,0,635.0,1.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/3-3441337303.JPG,15,False
61,2019-08-22,2019,8.0,22.0,natural grassland,DK,Perilachnea hemisphaerioides (Mouton) Van Vooren,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Perilachnea,hemisphaerioides,True,Perilachnea hemisphaerioides,NE,fire spot,55.735275,11.994171,5.0,2351007781,Hovedstaden,Frederikssund,1-2351007781.JPG,1610,fire spot,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2351007781.JPG,18,False
62,2017-10-01,2017,10.0,1.0,park/churchyard,DK,Lepraria elobata Tønsberg,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Stereocaulaceae,Lepraria,elobata,True,Lepraria elobata,NE,soil,57.316792,9.977148,5.0,2238544143,Nordjylland,Brønderslev,0-2238544143.JPG,1257,jord,0,7.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238544143.JPG,11,False
63,2009-10-11,2009,10.0,11.0,Unmanaged deciduous woodland,DK,Hohenbuehelia grisea (Massee) E.Horak,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Hohenbuehelia,grisea,True,Hohenbuehelia horakii,NE,dead wood (including bark),55.72187,9.63645,25.0,2238417200,Syddanmark,Vejle,0-2238417200.JPG,1017,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238417200.JPG,0,False
64,2017-11-15,2017,11.0,15.0,Thorny scrubland,DK,"Calycina lactea (Sacc.) Baral, R.Galán & Platas",Fungi,Ascomycota,Leotiomycetes,Helotiales,Pezizellaceae,Calycina,lactea,True,Calycina lactea,NE,dead wood (including bark),56.649173,9.818269,10.0,2238530916,Nordjylland,Mariagerfjord,0-2238530916.JPG,257,wood,0,29.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238530916.JPG,12,False
65,2021-11-30,2021,11.0,30.0,other habitat,DK,Penicillium digitatum (Pers.) Sacc.,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,digitatum,True,Penicillium digitatum,NE,fruits,55.025046,15.111566,5.0,3414827326,Hovedstaden,Bornholm,0-3414827326.JPG,1594,plant material,0,183.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3414827326.JPG,7,False
66,2021-10-28,2021,10.0,28.0,Bog woodland,DK,"Diderma montanum (Meyl.) Meyl., 1913",Protozoa,Mycetozoa,Myxomycetes,Physarales,Didymiaceae,Diderma,montanum,True,Diderma montanum,NE,mosses,55.961291,11.744372,5.0,3412508328,Sjælland,Odsherred,3-3412508328.JPG,691,mosses,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/3-3412508328.JPG,15,False
67,2020-08-01,2020,8.0,1.0,natural grassland,DK,Puccinia calcitrapae DC.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,calcitrapae,True,Puccinia calcitrapae,NE,living leaves,55.738564,10.892206,25.0,2821598352,Sjælland,Kalundborg,2-2821598352.JPG,1875,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2821598352.JPG,19,False
68,2006-10-01,2006,10.0,1.0,Deciduous woodland,DK,Pogonoloma spinulosum (Kühner & Romagn.) Sánchez-García,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pseudoclitocybaceae,Pogonoloma,spinulosum,True,Pogonoloma spinulosum,NE,soil,55.466935,12.086849,50.0,2238019222,Sjælland,Køge,0-2238019222.JPG,1782,jord,0,69.0,8.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238019222.JPG,0,False
69,2020-07-25,2020,7.0,25.0,bog,DK,Aquimassariosphaeria typhicola (P.Karst.) W.Dong & Doilom,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lindgomycetaceae,Aquimassariosphaeria,typhicola,True,Aquimassariosphaeria typhicola,NE,"stems of herbs, grass etc",55.07139,11.986537,10.0,2821600307,Sjælland,Vordingborg,3-2821600307.JPG,99,plant material,0,100.0,1.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/3-2821600307.JPG,5,False
70,2012-09-27,2012,9.0,27.0,Unmanaged deciduous woodland,DK,Inosperma quietiodor (Bon) Matheny & Esteve-Rav.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inosperma,quietiodor,True,Inosperma quietiodor,NE,soil,56.28115,10.46512,75.0,2238171182,Midtjylland,Syddjurs,0-2238171182.JPG,1152,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238171182.JPG,0,False
71,2021-09-05,2021,9.0,5.0,Mixed woodland (with coniferous and deciduous trees),DK,"Cerinomyces tortus (Willd.) Miettinen, J.C.Zamora & A.Savchenko",Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Cerinomycetaceae,Cerinomyces,tortus,True,Cerinomyces tortus,NE,dead wood (including bark),55.973438,10.530207,25.0,3410044304,Midtjylland,Samsø,4-3410044304.JPG,291,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/4-3410044304.JPG,4,False
72,2012-06-10,2012,6.0,10.0,improved grassland,DK,Bolbitius demangei (Quél.) Sacc. & D.Sacc.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Bolbitius,demangei,True,Bolbitius demangei,NE,faeces,55.82704,9.6043,10.0,2238145618,Midtjylland,Hedensted,2-2238145618.JPG,188,animals,0,20.0,14.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2238145618.JPG,0,False
73,2021-01-24,2021,1.0,24.0,gravel or clay pit,DK,Lecanicillium tenuipes (Petch) Zare & W.Gams,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,tenuipes,True,Lecanicillium tenuipes,NE,spiders,55.998453,12.538628,50.0,3027625304,Hovedstaden,Helsingør,5-3027625304.JPG,1228,animals,0,50.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/5-3027625304.JPG,20,False
74,2020-10-13,2020,10.0,13.0,Unmanaged deciduous woodland,DK,Cristulariella depraedans (Cooke) Höhn.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Cristulariella,depraedans,True,Cristulariella depraedans,NE,living leaves,55.018895,9.400273,25.0,3091008303,Syddanmark,Aabenraa,1-3091008303.JPG,598,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-3091008303.JPG,12,False
75,2021-10-03,2021,10.0,3.0,Mixed woodland (with coniferous and deciduous trees),DK,Lactarius scrobiculatus (Scop.) Fr.,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,scrobiculatus,True,Lactarius scrobiculatus,NE,soil,55.091244,15.042339,106.0,3382566343,Hovedstaden,Bornholm,0-3382566343.JPG,1201,jord,0,253.0,8.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3382566343.JPG,0,False
76,2016-11-13,2016,11.0,13.0,other habitat,FR,Astraeus hygrometricus (Pers.) Morgan,Fungi,Basidiomycota,Agaricomycetes,Boletales,Diplocystidiaceae,Astraeus,hygrometricus,True,Astraeus hygrometricus,NE,soil,42.503056,2.968889,15.0,2238483526,Occitanie,Pyrénées-Orientales,0-2238483526.JPG,147,jord,0,0.0,17.0,mediterranean,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238483526.JPG,0,False
77,2021-10-31,2021,10.0,31.0,Mixed woodland (with coniferous and deciduous trees),GR,Hohenbuehelia josserandii Consiglio & Setti,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Hohenbuehelia,josserandii,True,Hohenbuehelia josserandii,NE,dead wood (including bark),39.687501,21.362367,40.0,3399810309,Thessaly and Central Greece,Thessaly,0-3399810309.JPG,1018,wood,0,601.0,12.0,mediterranean,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3399810309.JPG,0,False
78,2016-08-31,2016,8.0,31.0,Deciduous woodland,DK,"Hydnum magnorufescens Vizzini, Picillo & Contu",Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Hydnum,magnorufescens,True,Hydnum magnorufescens,NE,soil,55.154036,10.29351,25.0,2238473362,Syddanmark,Faaborg-Midtfyn,1-2238473362.JPG,1038,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2238473362.JPG,0,False
79,2017-08-11,2017,8.0,11.0,coniferous woodland/plantation,DK,Calocybe chrysenteron (Bull.) Singer,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Calocybe,chrysenteron,True,Calocybe chrysenteron,NE,leaf or needle litter,57.442178,9.782321,50.0,2238502268,Nordjylland,Hjørring,0-2238502268.JPG,225,plant material,0,10.0,9.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238502268.JPG,0,False
80,2021-07-18,2021,7.0,18.0,park/churchyard,DK,Hypomyces tulasneanus Plowr.,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Sepedonium,tulasneanus,True,Sepedonium tulasneanum,NE,fungi,55.7604,12.512325,15.0,3429077305,Hovedstaden,Gentofte,0-3429077305.JPG,1093,fungi and mycetozoans,0,18.0,10.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3429077305.JPG,20,False
81,2012-10-05,2012,10.0,5.0,Unmanaged deciduous woodland,DK,"Entoloma inusitatum Noordel., Enderle & H.Lammers",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,inusitatum,True,Entoloma inusitatum,NE,soil,55.36634,10.42343,25.0,2238177003,Syddanmark,Odense,0-2238177003.JPG,767,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238177003.JPG,0,False
82,2014-07-03,2014,7.0,3.0,bog,DK,Lachnum juncinum Spooner,Fungi,Ascomycota,Leotiomycetes,Helotiales,Lachnaceae,Lachnum,juncinum,True,Lachnum juncinum,NE,"stems of herbs, grass etc",56.87848,9.44895,50.0,2238374766,Nordjylland,Vesthimmerland,0-2238374766.JPG,1177,plant material,0,73.0,9.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238374766.JPG,12,False
83,2020-01-07,2020,1.0,7.0,Mixed woodland (with coniferous and deciduous trees),DK,"Psiloglonium araucanum (Speg.) E.Boehm, Marinc. & C.L.Schoch",Fungi,Ascomycota,Dothideomycetes,Mytilinidiales,Gloniaceae,Psiloglonium,araucanum,True,Psiloglonium araucanum,NE,bark of living trees,56.234001,10.600532,25.0,2575117890,Midtjylland,Syddjurs,2-2575117890.JPG,1868,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2575117890.JPG,5,False
84,2009-12-11,2009,12.0,11.0,Deciduous woodland,DK,Hygrophorus arbustivus Fr.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrophorus,arbustivus,True,Hygrophorus arbustivus,NE,soil,55.39283,12.35767,100.0,2238460104,Sjælland,Stevns,0-2238460104.JPG,1044,jord,0,127.0,1.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238460104.JPG,0,False
85,2020-03-02,2020,3.0,2.0,coniferous woodland/plantation,DK,Crumenulopsis sororia (P.Karst.) J.W.Groves,Fungi,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Crumenulopsis,sororia,True,Crumenulopsis sororia,NE,dead wood (including bark),55.950688,11.712994,75.0,2575118938,Sjælland,Odsherred,7-2575118938.JPG,604,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/7-2575118938.JPG,12,False
86,2019-11-11,2019,11.0,11.0,lawn,DK,Entoloma kristiansenii Noordel.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,kristiansenii,True,Entoloma kristiansenii,NE,soil,56.969194,9.502195,50.0,2458347799,Nordjylland,Aalborg,4-2458347799.JPG,771,jord,0,110.0,10.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/4-2458347799.JPG,0,False
87,2021-08-15,2021,8.0,15.0,coniferous woodland/plantation,SE,Hygrophorus erubescens (Fr.) Fr.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrophorus,erubescens,True,Hygrophorus erubescens,NE,soil,59.783308,17.983035,65.0,3336950304,Uppsala,Knivsta,2-3336950304.JPG,1047,jord,0,0.0,17.0,boreal,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-3336950304.JPG,0,False
88,1990-10-07,1990,10.0,7.0,coniferous woodland/plantation,DK,Heyderia cucullata (Batsch) Bacyk & Van Vooren,Fungi,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Heyderia,cucullata,True,Heyderia cucullata,NE,soil,55.505403,11.670364,75.0,2238544515,Sjælland,Ringsted,1-2238544515.JPG,1011,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2238544515.JPG,12,False
89,2021-05-02,2021,5.0,2.0,Thorny scrubland,DK,Melampsora laricis-populina Kleb.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Melampsoraceae,Melampsora,laricis-populina,True,Melampsora laricis-populina,NE,leaf or needle litter,54.979411,12.265521,25.0,3109976311,Sjælland,Vordingborg,2-3109976311.JPG,1375,plant material,0,75.0,8.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-3109976311.JPG,19,False
90,2013-08-02,2013,8.0,2.0,Mixed woodland (with coniferous and deciduous trees),DK,Conocybe velutipes (Velen.) Hauskn. & Svrček,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,velutipes,True,Conocybe velutipes,NE,soil,55.30803,11.80723,100.0,2238217648,Sjælland,Næstved,0-2238217648.JPG,410,jord,0,5.0,8.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238217648.JPG,0,False
91,2020-09-09,2020,9.0,9.0,dune,DK,Leucoagaricus barssii (Zeller) Vellinga,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Leucoagaricus,barssii,True,Leucoagaricus barssii,NE,soil,56.037,12.022433,50.0,2862702308,Hovedstaden,Gribskov,5-2862702308.JPG,1278,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/5-2862702308.JPG,0,False
92,2020-03-13,2020,3.0,13.0,Mixed woodland (with coniferous and deciduous trees),DK,Calycina conorum (Rehm) Baral,Fungi,Ascomycota,Leotiomycetes,Helotiales,Pezizellaceae,Calycina,conorum,True,Calycina conorum,NE,cones,55.922806,11.948318,75.0,2804918301,Hovedstaden,Frederikssund,0-2804918301.JPG,255,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2804918301.JPG,12,False
93,2021-10-24,2021,10.0,24.0,park/churchyard,DK,Erysiphe viburni Duby,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,viburni,True,Erysiphe viburni,NE,living leaves,55.649545,12.532612,15.0,3424496323,Hovedstaden,København,2-3424496323.JPG,844,plant material,0,16.0,10.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-3424496323.JPG,12,False
94,2019-09-22,2019,9.0,22.0,Forest bog,DK,"Badhamia lilacina (Fr.) Rostaf., 1874",Protozoa,Mycetozoa,Myxomycetes,Physarales,Physaraceae,Badhamia,lilacina,True,Badhamia lilacina,NE,peat mosses,54.818442,12.004503,50.0,2458346688,Sjælland,Guldborgsund,3-2458346688.JPG,174,mosses,0,138.0,1.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/3-2458346688.JPG,15,False
95,2019-10-29,2019,10.0,29.0,fallow field,DK,Pyrenopeziza arctii (W.Phillips) Nannf.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Ploettnerulaceae,Pyrenopeziza,arctii,True,Pyrenopeziza arctii,NE,"dead stems of herbs, grass etc",55.893811,11.991666,5.0,2446760014,Hovedstaden,Frederikssund,2-2446760014.JPG,1903,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2446760014.JPG,12,False
96,2020-10-31,2020,10.0,31.0,Mixed woodland (with coniferous and deciduous trees),DK,Diaporthe syngenesia (Fr.) Fuckel,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,syngenesia,True,Diaporthe syngenesia,NE,dead wood (including bark),56.222839,10.562231,15.0,2984631319,Midtjylland,Syddjurs,2-2984631319.JPG,687,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2984631319.JPG,20,False
97,2014-06-16,2014,6.0,16.0,other habitat,DK,Stereocaulon evolutum Graewe,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Stereocaulaceae,Stereocaulon,evolutum,True,Stereocaulon evolutum,NE,dead wood (including bark),56.287631,9.29685,25.0,2238518347,Midtjylland,Silkeborg,3-2238518347.JPG,2150,wood,0,18.0,12.0,atlantic,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/3-2238518347.JPG,11,False
98,2018-10-06,2018,10.0,6.0,bog,DK,Allophylaria byssacea P.Karst.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Pezizellaceae,Allophylaria,byssacea,True,Allophylaria byssacea,NE,"dead stems of herbs, grass etc",56.055792,12.542988,75.0,2238570238,Hovedstaden,Helsingør,1-2238570238.JPG,37,plant material,0,59.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2238570238.JPG,12,False
99,2021-10-31,2021,10.0,31.0,Unmanaged coniferous woodland,GR,Phlebia centrifuga P.Karst.,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Hermanssonia,centrifuga,True,Hermanssonia centrifuga,NE,dead wood (including bark),39.629205,21.342761,19.0,3399815396,Thessaly and Central Greece,Thessaly,3-3399815396.JPG,1662,wood,0,602.0,12.0,mediterranean,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/3-3399815396.JPG,0,False
100,2015-10-17,2015,10.0,17.0,natural grassland,DK,Entoloma dichroum (Pers.) P.Kumm.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,dichroum,True,Entoloma dichroum,NE,soil,54.964724,12.509709,40.0,2238432837,Sjælland,Vordingborg,2-2238432837.JPG,755,jord,0,70.0,10.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2238432837.JPG,0,False
101,2015-09-25,2015,9.0,25.0,other habitat,DK,Lepiota elaiophylla Vellinga & Huijser,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,elaiophylla,True,Lepiota elaiophylla,NE,soil,56.051799,12.34746,5.0,4465906689,Hovedstaden,Gribskov,0-4465906689.JPG,1247,jord,0,7.0,14.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-4465906689.JPG,0,False
102,2021-05-26,2021,5.0,26.0,Thorny scrubland,DK,"Comatricha laxa Rostaf., 1874",Protozoa,Mycetozoa,Myxomycetes,Stemonitidales,Stemonitidaceae,Comatricha,laxa,True,Comatricha laxa,NE,dead wood (including bark),56.029423,12.026094,25.0,3126945303,Hovedstaden,Gribskov,0-3126945303.JPG,387,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3126945303.JPG,15,False
103,2016-09-20,2016,9.0,20.0,heath,DK,Cladonia novochlorophaea (Sipman) Brodo & Ahti,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia,novochlorophaea,True,Cladonia novochlorophaea,NE,soil,57.357345,10.10955,50.0,2446761412,Nordjylland,Hjørring,1-2446761412.JPG,338,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2446761412.JPG,11,False
104,2018-09-13,2018,9.0,13.0,Deciduous woodland,DK,Cortinarius orellanus Fr.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,orellanus,True,Cortinarius orellanus,NE,soil,56.637156,9.815477,10.0,2238577246,Nordjylland,Mariagerfjord,0-2238577246.JPG,524,jord,1,49.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238577246.JPG,0,False
105,2020-07-11,2020,7.0,11.0,Forest bog,DK,Botryobasidium intertextum (Schwein.) Jülich & Stalpers,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Botryobasidiaceae,Botryobasidium,intertextum,True,Botryobasidium intertextum,NE,dead wood (including bark),55.825491,12.328961,75.0,2812987349,Hovedstaden,Furesø,4-2812987349.JPG,193,wood,0,11.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/4-2812987349.JPG,0,False
106,2021-07-08,2021,7.0,8.0,natural grassland,ES,Cyclocybe cylindracea (DC.) Vizzini & Angelini,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tubariaceae,Cyclocybe,cylindracea,True,Cyclocybe cylindracea,NE,dead wood (including bark),43.256779,-2.922433,15.0,3327300302,País Vasco,Vizcaya,1-3327300302.JPG,627,wood,0,0.0,17.0,atlantic,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-3327300302.JPG,0,False
